query,link,score,id
pip,/housing-and-universal-credit/renting-from-private-landlord,1,0cc846f7-3c05-49f9-a0df-80a77c32c148
pip,/government/publications/personal-independence-payment-initial-draft-assessment-criteria,1,5dc567c0-7631-11e4-a3cb-005056011aef
pip,/government/statistics/benefit-uprating-estimated-number-and-type-of-families-and-individuals-in-families-benefitting-from-the-uprating-of-benefits-in-2024-to-2025/benefit-uprating-estimated-number-and-type-of-gb-families-and-individuals-in-families-benefitting-from-the-uprating-of-benefits-in-202425,1,25e549a8-8cba-498a-a158-40ca6c55b4b3
pip,/government/publications/dwp-information-management-policies,1,10c92705-362f-4555-b517-f58bf2674f91
pip,/guidance/how-voluntary-contributions-are-affected-by-the-public-service-pensions-remedy,1,1d56dc9c-30e8-4b38-99b6-5bbe7ab7c5f7
pip,/cost-of-living/60-or-over,1,e32abbce-90d5-4867-8e4e-53ea3bbcfc7c
pip,/financial-help-disabled/armed-forces-compensation,1,d1d66f56-3a29-449c-9639-787f02a576e1
pip,/government/publications/people-aged-over-65-under-personal-independence-payment-policy-briefing-note,1,5e010005-7631-11e4-a3cb-005056011aef
pip,/government/publications/what-pip-means-for-the-health-sector/what-pip-means-for-the-health-sector,1,5e8cc0ef-7631-11e4-a3cb-005056011aef
pip,/report-benefits-change-circumstances,1,cb233fcc-ba71-4466-8e6d-8a0e16f142f0
pip,/check-mot-history,1,ad5110e0-fa62-49d3-923f-d50101f12014
pip,/government/consultations/consultation-on-the-pip-assessment-moving-around-activity,1,5e365181-7631-11e4-a3cb-005056011aef
pip,/financial-help-disabled/disability-and-sickness-benefits,1,d1d66f56-3a29-449c-9639-787f02a576e1
pip,/cost-of-living,1,e32abbce-90d5-4867-8e4e-53ea3bbcfc7c
pip,/financial-help-disabled/vehicles-and-transport,1,d1d66f56-3a29-449c-9639-787f02a576e1
pip,/government/publications/dptac-main-committee-meeting-minutes,1,714d887f-7fce-4372-9cc9-b242896abf8a
pip,/government/publications/pip-administrative-exercise-progress-on-cases-cleared-at-1-november-2021,1,b7db65aa-d710-40da-98b8-bffd438c8433
pip,/employment-tribunal-decisions/mr-r-bryce-v-nuneaton-and-bedworth-borough-council-1311185-slash-2020,1,88a48042-c6b3-44fc-905f-4187fb0c6a17
pip,/government/publications/pip-assessment-moving-around-criteria-consultation-ssac-response,1,5f9bcb58-7631-11e4-a3cb-005056011aef
pip,/government/publications/personal-independence-payment-activity-12-point-scores-policy-briefing-note,1,5e5b1699-7631-11e4-a3cb-005056011aef
pip,/appeal-benefit-decision,1,d224ee17-f322-4a9b-8de3-718359ea2c79
pip,/government/publications/pip-administrative-exercise-progress-on-cases-cleared-at-30-november-2022,1,9ad800e7-afea-4775-a6bf-598134b5a299
pip,/government/collections/personal-independence-payment-statistics,1,5eb88295-7631-11e4-a3cb-005056011aef
tax return,/self-assessment-tax-returns,3,f29ca4a8-8ed9-4b0f-bb6a-11e373095dee
tax return,/log-in-file-self-assessment-tax-return,3,6a2bf66e-2313-4204-afd5-9940de5e1d66
tax return,/self-assessment-tax-returns/sending-return,3,f29ca4a8-8ed9-4b0f-bb6a-11e373095dee
tax return,/topic/personal-tax/self-assessment,3,7beb97b6-75c9-4aa7-86be-a733ab3a21aa
tax return,/personal-tax-account,3,f4f2c99e-6d0a-4f2f-b3d0-ff2d00e33887
tax return,/self-assessment-tax-returns/overview,3,f29ca4a8-8ed9-4b0f-bb6a-11e373095dee
tax return,/self-assessment-tax-returns/who-must-send-a-tax-return,3,f29ca4a8-8ed9-4b0f-bb6a-11e373095dee
tax return,/log-in-register-hmrc-online-services,3,632d1ae0-0340-4a23-87b0-595bb596e5f4
tax return,/browse/tax/self-assessment,2,fecdc8c8-4006-4f8e-95d5-fe40ca49c7a8
tax return,/government/publications/self-assessment-tax-return-sa100,2,5ff13138-7631-11e4-a3cb-005056011aef
tax return,/self-assessment-tax-returns/no-longer-need-to-send-a-tax-return,2,f29ca4a8-8ed9-4b0f-bb6a-11e373095dee
tax return,/self-assessment-tax-return-forms,2,b005a96f-ebb2-4bb9-a030-b4e59e12918c
tax return,/company-tax-returns,2,830e403b-7d81-45f1-8862-81dcd55b4ec7
tax return,/self-assessment-tax-returns/corrections,2,f29ca4a8-8ed9-4b0f-bb6a-11e373095dee
tax return,/self-assessment-tax-returns/deadlines,2,f29ca4a8-8ed9-4b0f-bb6a-11e373095dee
tax return,/self-assessment-tax-returns/get-help,2,f29ca4a8-8ed9-4b0f-bb6a-11e373095dee
tax return,/check-national-insurance-record,2,cb366ff9-c541-4497-acc6-8f643c901e85
tax return,/check-if-you-need-tax-return,2,3d01627a-1185-4253-b21b-ec379255a717
tax return,/self-assessment-tax-returns/penalties,2,f29ca4a8-8ed9-4b0f-bb6a-11e373095dee
tax return,/file-your-company-accounts-and-tax-return,2,0a8423f3-8f91-4769-85a7-f5e985e69009
tax return,/government/publications/making-tax-easier,2,06c0d680-28b2-483a-a36a-1e5df0e36970
tax return,/income-tax-rates,2,9b8a4862-56dc-47b1-b56b-8a647fdd72e5
tax return,/register-for-self-assessment,2,d702e58b-d8c6-45de-b92c-9bf938c779c0
tax return,/self-assessment-tax-returns/returns-for-someone-who-has-died,2,f29ca4a8-8ed9-4b0f-bb6a-11e373095dee
tax return,/pay-self-assessment-tax-bill,2,999dd0f5-41d3-4a63-8bb9-f00a68c129a8
tax return,/government/collections/self-assessment-helpsheets-main-self-assessment-tax-return,2,5f9da3ca-7631-11e4-a3cb-005056011aef
tax return,/government/publications/self-assessment-partnership-tax-return-sa800,2,5ff146fb-7631-11e4-a3cb-005056011aef
tax return,/check-income-tax-current-year,2,36f6dee6-2942-4787-85a5-180a9d71e6e0
tax return,/apply-blue-badge,2,583e83bf-077e-4892-b8f0-52bfdf286fac
tax return,/log-in-register-hmrc-online-services/sign-in,2,632d1ae0-0340-4a23-87b0-595bb596e5f4
tax return,/government/publications/self-assessment-tax-return-sa100/how-to-fill-in-your-tax-return-2022,2,5ff13138-7631-11e4-a3cb-005056011aef
tax return,/hmrc-internal-manuals/construction-industry-scheme-reform/cisr69010,1,3f22e2c7-264e-5635-b1e5-9182ad004382
tax return,/tax-help,1,91fef6f6-3a59-42ab-a14d-42c4e5eee1a1
tax return,/hmrc-internal-manuals/other-non-statutory-clearance/onscg9300,1,48cbc842-b1a3-5ec6-90c3-b0d70a0dd4d9
tax return,/government/publications/self-assessment-trust-and-estate-tax-return-sa900,1,5ff14798-7631-11e4-a3cb-005056011aef
tax return,/prepare-file-annual-accounts-for-limited-company,1,5cb58486-0b00-4da8-8076-382e474b4f03
tax return,/pay-dartford-crossing-charge,1,0e0784f3-7fa7-44e0-adac-dd02875215c7
tax return,/guidance/the-company-tax-return-guide,1,bacecee3-b617-4a69-8b50-772fb63b9535
